,id,genre,track_name,artist_name,valence,energy,k-means_moods,moods_label
223,7sZD8tOmfRUObogGX8VzfZ,alt-rock,Billie Jean,Chris Cornell,0.408,0.625,2,Misery
224,1WqMWVafmQbUPFOQfuszFC,alt-rock,You're On Fire,They Might Be Giants,0.955,0.836,1,Excitement
225,5SOI4RfSy23OQlXRTAtcL0,alt-rock,Screamager,Therapy?,0.455,0.894,3,Energetic
226,1lL8ttg9HNdyuN0VxD7c75,alt-rock,Photograph,The Verve Pipe,0.316,0.756,0,Distressed
227,1xNhYOLcGR14v5JJLe7aaZ,alt-rock,Zone,John Frusciante,0.202,0.616,2,Misery
228,0QXSKayRWtfxMKHJxVurkZ,alt-rock,Rebel Beat,The Goo Goo Dolls,0.63,0.879,3,Energetic
229,5EBDvc4cX8tqalRFGRwm7A,alt-rock,Liar,Built To Spill,0.538,0.755,3,Energetic
230,6L0BBPYeWnaQJeDa0ox0IA,alt-rock,Impossible Germany,Wilco,0.507,0.727,3,Energetic
231,6qWCceDp8iXrTu8vkKDdHD,alt-rock,Will You Come Back My Love,Various Artists,0.82,0.412,5,Contentment
232,1ng36571Iyov4HBxUClySn,alt-rock,Pepper,Butthole Surfers,0.671,0.804,3,Energetic
233,1szDksEZ8FUIESuhvoi2yN,alt-rock,Plateau,Meat Puppets,0.65,0.469,5,Contentment
234,7rbCL7W893Zonbfnevku5s,alt-rock,I Need My Girl,The National,0.106,0.438,2,Misery
235,3ygfz94pyD2h9rLTQu8BJw,alt-rock,Nothing Left to Lose,Wipers,0.723,0.593,5,Contentment
236,4Az4FAhbPQ8PcT7BtuCfJh,alt-rock,Only Run,Clap Your Hands Say Yeah,0.196,0.84,0,Distressed
237,77hmyDdKIn5JmAJmWp6264,alt-rock,Back to the Middle,Deerhunter,0.914,0.823,1,Excitement
238,7gORDdqOfiM2kTIJN6v1gW,alt-rock,Bedbug Town,Quasi,0.466,0.688,3,Energetic
239,5NHZFD1TXeBwAFV3EzRKjT,alt-rock,Getaway,Pearl Jam,0.79,0.931,1,Excitement
240,6dukhmiEW9k5OZb195VvKC,alt-rock,Batalio rep,Various Artists,0.564,0.749,3,Energetic
241,0W7AbEauB7cP4pidLclApe,alt-rock,Hunger Strike,Temple Of The Dog,0.298,0.567,2,Misery
242,72mrNRtJL3kwVJP2WIFbsd,alt-rock,I Don't Know You Anymore,Bob Mould,0.538,0.979,3,Energetic
243,69O12Wz4e6bosZWiYajxQu,alt-rock,All Night Long,Therapy,0.697,0.923,3,Energetic
244,4VQcmzxaGAJRHufuiLxCAe,alt-rock,Add It Up,Violent Femmes,0.649,0.763,3,Energetic
245,4pkFvX3AkuiSGPkv8gMlks,alt-rock,Save Me,Remy Zero,0.294,0.971,0,Distressed
246,6vrUTGn5p8IrfTZ0J6sIVM,alt-rock,Iris,The Goo Goo Dolls,0.513,0.79,3,Energetic
247,5ciVbeefBaNOmaDXsN0amO,alt-rock,Everything Is Wrong,Interpol,0.432,0.848,3,Energetic
248,3G0kzHUQGkhgWurrYEOQKd,alt-rock,Yesterday Once More,Various Artists,0.44,0.803,3,Energetic
249,4H88C5eMo7CHorvWy2Hr4q,alt-rock,Somebody To Break Your Heart,Robyn Hitchcock,0.791,0.472,5,Contentment
250,74ODL6xFR2erTu2mvXFIDz,alt-rock,Addicted To Pain,Alter Bridge,0.275,0.991,0,Distressed
251,1ftipfHchfh3Ke8PnPCu0B,alt-rock,Undeniable,Better Than Ezra,0.966,0.787,1,Excitement
252,4L2S9GbwEgwfSbHjTCvNQX,alt-rock,Say Hello 2 Heaven,Temple Of The Dog,0.321,0.647,2,Misery
253,6KtLECDztnah63TNmV4Plw,alt-rock,Wish You Were Here,Incubus,0.35,0.768,0,Distressed
254,36n3OdHmEJqvWl5Ut2pDtF,alt-rock,Little Black Backpack,Stroke 9,0.311,0.778,0,Distressed
255,7LdKMBKthcdBnAqlAIGqCB,alt-rock,See A Little Light,Bob Mould,0.783,0.774,1,Excitement
256,22N2t0FKbzllN3cyKcLcJs,alt-rock,Shelf In The Room,Days Of The New,0.336,0.594,2,Misery
257,3vA3kv3NDvOpFQA3bFkGbw,alt-rock,Detachable Penis,King Missile,0.822,0.765,1,Excitement
258,489LqT23pPrC8CqFFH7CPS,alt-rock,The Lonely LP,The Vaselines,0.591,0.853,3,Energetic
259,0jWYqV3YgQ5PjqeZ7qCoOB,alt-rock,If I Were Me,Sound City - Real to Reel,0.361,0.461,2,Misery
260,351zlSrEZvnCB9Nbxi0dz0,alt-rock,Do It Nation,Half Japanese,0.649,0.968,3,Energetic
261,1OFvNaRHw4QkUzWf1aZw1V,alt-rock,Scooby Snacks,Fun Lovin' Criminals,0.336,0.563,2,Misery
262,3dN6yDtyNu55dqoygX4AQ5,alt-rock,Nearly Lost You,Screaming Trees,0.334,0.968,0,Distressed
263,4dQKsoCEGMWr23QZTkoGRp,alt-rock,So Now What,Various Artists,0.257,0.71,2,Misery
264,5po4iBu6pAOAy8I6TM4a0e,alt-rock,Watch the Corners,Dinosaur Jr.,0.353,0.943,0,Distressed
265,0sU5GJV5VZqtKMEEW8LCVQ,alt-rock,I Want Wind To Blow,The Microphones,0.234,0.401,2,Misery
266,4T7fVN4ZOFE3JoGyaxZL6O,alt-rock,Falls Apart,Sugar Ray,0.599,0.897,3,Energetic
267,2Mg338eKMZKe3dMvCY1Y77,alt-rock,Drown,Theory of a Deadman,0.385,0.936,0,Distressed
268,3Bu9QGKHQrtsWS5CoS1dbl,alt-rock,Bright Yellow Gun,Throwing Muses,0.465,0.968,3,Energetic
269,68dF2fJhETbjO3BVr3WUHo,alt-rock,Song 2,Blur,0.855,0.709,1,Excitement
270,3672j9qcUufXuGwVoXHaeK,alt-rock,Mrs. Robinson,The Lemonheads,0.837,0.936,1,Excitement
271,794pcMq18sBEsmwjRq0aOI,alt-rock,The World I Know,Collective Soul,0.386,0.704,2,Misery
272,3GgTPvYA0DLga9PPkYIdGR,alt-rock,Indie Cindy,Pixies,0.482,0.803,3,Energetic
273,0IVT2zUgpMzyEx2TTM1HgB,alt-rock,Gold Soundz,Pavement,0.478,0.61,2,Misery
274,5CCHfpaujMGW3JfAmxWWT9,alt-rock,Tempest,Deftones,0.0549,0.798,0,Distressed
275,1BYOCen8xzUBYr5C6SYhuF,alt-rock,The Doomsday Book,...And You Will Know Us by the Trail of Dead,0.442,0.869,3,Energetic
276,5uxb9mE0Jd4oEEECxmNxbP,alt-rock,Peaches,The Presidents Of The United States Of America,0.594,0.849,3,Energetic
277,7yeRIVhrBQLKN1qDhNBcJM,alt-rock,Let England Shake,PJ Harvey,0.139,0.566,2,Misery
278,5HKnWZRsDyGIrb6obvD0Yq,alt-rock,The Writing's on the Wall,OK Go,0.662,0.967,3,Energetic
279,6MrjShq9pez8velIsinG49,alt-rock,Here & Now,Letters To Cleo,0.286,0.855,0,Distressed
280,4tPFEWRuNQhibDQSGB2PVE,alt-rock,Don't Want to Know If You Are Lonely,Hüsker Dü,0.644,0.965,3,Energetic
281,18eR1w9NXigoppVRpdc4yk,alt-rock,Da Vinci,Weezer,0.578,0.631,5,Contentment
282,0CZ48zSBAXNplab4I4T4NN,alt-rock,Total Immersion,Polvo,0.477,0.867,3,Energetic
283,11iaeGffiaRESiUg1A5Dra,alt-rock,Graffiti On The Train,Stereophonics,0.0689,0.554,2,Misery
284,0E81UOGvTqck6jrS0QCOhF,alt-rock,Man On the Run,Bush,0.277,0.827,0,Distressed
285,69abU5lvwDyG3nxjve8sjN,alt-rock,Circles,Soul Coughing,0.605,0.568,5,Contentment
286,0XZwpwtV9Vk48Ykzb7KIsj,alt-rock,Energy,The Apples In Stereo,0.637,0.867,3,Energetic
287,65ZWQ9O1QBBUj9G8uM03Kn,alt-rock,2013,Primal Scream,0.272,0.915,0,Distressed
288,2pN2KIEGnmYtjt9Pz7WvBs,alt-rock,The Great Boston Molasses Flood,The Dead Milkmen,0.693,0.911,3,Energetic
289,4Gy9xdG5wSNJQYKCVyWvN4,alt-rock,Mind to Be Had,Blonde Redhead,0.315,0.628,2,Misery
290,2mRlBUQVUgWFEN3HUN21tC,alt-rock,Something Beautiful,Oleander,0.465,0.958,3,Energetic
291,3nvVjT9VZMXTS95cctNLzc,alt-rock,Possibility Days,Counting Crows,0.252,0.519,2,Misery
292,7wvrr5PXgetOyljccwpKnD,alt-rock,Benediction,Thurston Moore,0.556,0.481,5,Contentment
293,1XhyuTKVjwdxSBwMjZ29wq,alt-rock,Two Princes,Spin Doctors,0.819,0.943,1,Excitement
294,0Ws3haBpuaBIaRnWKrkNCg,alt-rock,No One Loves Me & Neither Do I,Them Crooked Vultures,0.603,0.895,3,Energetic
295,11sxpJrfYJFxkA77PauDj4,alt-rock,Sometimes Always,The Jesus and Mary Chain,0.597,0.725,3,Energetic
296,3729lkp4CPafUSiT4oUMvJ,alt-rock,Wide Awake,J Mascis,0.216,0.291,4,Depressed
297,48sJGpBLqQTs0sZ2ImHJof,alt-rock,Popular,Nada Surf,0.296,0.884,0,Distressed
298,32uXfxJERzv4RK1gMLXbOA,alt-rock,Sink to the Bottom,Fountains Of Wayne,0.809,0.71,1,Excitement
299,3yxivtl0NsPCexmEok42c2,alt-rock,Bury Our Friends,Sleater-Kinney,0.821,0.943,1,Excitement
300,19OUs1NzU15Fe3oSIeTuyG,alternative,Club Foot,Kasabian,0.115,0.912,0,Distressed
301,2dLLR6qlu5UJ5gk0dKz0h3,alternative,Royals,Lorde,0.337,0.428,2,Misery
302,04xogwJOuihGJT6oUatJ1N,alternative,Flood's New Light,Thee Oh Sees,0.778,0.832,1,Excitement
303,3GvjSNnV16MKMR9cgibIwe,alternative,Another One,The Features,0.888,0.805,1,Excitement
304,3m6KkYKdnbffMpGd9Pm9FP,alternative,Seven Nation Army,The White Stripes,0.303,0.466,2,Misery
305,7cBhzkTWSpHBGAiCZzSika,alternative,Nothing Left To Say / Rocks,Imagine Dragons,0.0623,0.79,0,Distressed
306,1YI0uK36eupTmw9F8kHysr,alternative,Sunday Morning,Maroon 5,0.805,0.76,1,Excitement
307,7j31rVgGX9Q2blT92VBEA0,alternative,Teenagers,My Chemical Romance,0.856,0.857,1,Excitement
308,6qRfox98MxG58sqoPPn8QY,alternative,Everybody's Changing,Various Artists,0.431,0.818,3,Energetic
309,0It6VJoMAare1zdV2wxqZq,alternative,Undisclosed Desires,Muse,0.641,0.585,5,Contentment
310,2lFTzUnuGaWlWHJQokjRyb,alternative,Blue Jeans,Lana Del Rey,0.488,0.837,3,Energetic
311,5zF2zGPkL6Ipsn9AfAK6RP,alternative,This Love,Maroon 5,0.78,0.868,1,Excitement
312,2YhapA5E1qTZ1Ykw9Y86ql,alternative,Run Boy Run,Woodkid,0.34,0.959,0,Distressed
313,0RCxW4hG2hiItbRUqz3LsV,alternative,Last Night I Heard Everything In Slow Motion,Oliver Tank,0.115,0.462,2,Misery
314,77eRSoQbDt4qHlAhUqovmy,alternative,Nice to Know You,Incubus,0.232,0.864,0,Distressed
315,0mmaX70fKuhgg0hDrfsS29,alternative,A Beautiful Lie,Thirty Seconds To Mars,0.344,0.929,0,Distressed
316,0ucps9UAU7I7MmTbnk2YaK,alternative,Ash Tree Lane,MS MR,0.392,0.896,3,Energetic
317,0gfBM40Ak48n7wrA0qTZPn,alternative,On & On,Fossil Collective,0.508,0.713,3,Energetic
318,04Jk0uP8SbDHLyAKfRctNQ,alternative,Big Me,Foo Fighters,0.874,0.817,1,Excitement
319,6EvgWSbWmQelxrQBmhEdXh,alternative,Heart-Shaped Box,Nirvana,0.278,0.778,0,Distressed
320,2QhURnm7mQDxBb5jWkbDug,alternative,Don't Panic,Coldplay,0.453,0.612,2,Misery
321,4Jgp57InfWE4MxJLfheNVz,alternative,Champagne Supernova,Oasis,0.116,0.869,0,Distressed
322,2oGtIqSqW7lEPKn5lIIQeS,alternative,Lakehouse,Of Monsters and Men,0.15,0.507,2,Misery
323,1VSYFVO0mI1XziboMAJBaO,alternative,Trying to Be Cool,Phoenix,0.491,0.758,3,Energetic
324,6c8QH9FMFKj0ZgNeiyOx4v,alternative,Over My Head (Cable Car),The Fray,0.733,0.699,1,Excitement
325,2LdG9xtEzCho3jCr58M6cq,alternative,Arabella,Arctic Monkeys,0.506,0.558,5,Contentment
326,3Ib3SJV8ZXuLvDiDb2w1As,alternative,Runaway Train,Soul Asylum,0.53,0.714,3,Energetic
327,5gXlabehojXdqcfFN8ncey,alternative,How Soon Is Now? - 2008 Remaster,The Smiths,0.746,0.941,1,Excitement
328,34KTEhpPjq6IAgQg2yzJAL,alternative,Californication,Red Hot Chili Peppers,0.328,0.767,0,Distressed
329,6JugKFXssO9L2tN8omeTPt,alternative,Thunder Clatter,Wild Cub,0.635,0.968,3,Energetic
330,7nnWIPM5hwE3DaUBkvOIpy,alternative,Drive,Incubus,0.666,0.792,3,Energetic
331,3mhOmh4tRKsMfnRmgZfeBm,alternative,Far Behind,Candlebox,0.588,0.645,3,Energetic
332,30uJNlHIjfDeE4vr8g9fpf,alternative,Snap Out Of It,Arctic Monkeys,0.872,0.638,1,Excitement
333,7C6NcqS3fNDXLgP5L2Kbgp,alternative,Just Like Heaven,The Cure,0.8,0.969,1,Excitement
334,6DXFVsLcEvOTSrkG9G1Cb1,alternative,VCR,The xx,0.481,0.482,2,Misery
335,4NwJWJ7rIZBnv8TwNRhGG2,alternative,Left Hand Free,alt-J,0.802,0.877,1,Excitement
336,2Guz1b911CbpG8L92cnglI,alternative,Your Guardian Angel,The Red Jumpsuit Apparatus,0.382,0.48,2,Misery
337,7psPPGwhFzP3pyOcb3ivcT,alternative,Unbelievers,Vampire Weekend,0.831,0.811,1,Excitement
338,36tghkPg1AO4HsAzo6YpPp,alternative,House of Gold,Twenty One Pilots,0.851,0.693,1,Excitement
339,6TBmUrZflEhWqkuEWxaoEU,alternative,Golden Skans,Various Artists,0.723,0.817,1,Excitement
340,2takcwOaAZWiXQijPHIx7B,alternative,Time is Running Out,Muse,0.428,0.842,3,Energetic
341,6nek1Nin9q48AVZcWs9e9D,alternative,Paradise,Coldplay,0.212,0.585,2,Misery
342,5ubUprLRov5UPDCS2UP4cb,alternative,Spaceman,The Killers,0.83,0.918,1,Excitement
343,3mga1z1FesVlx87hYPwLTf,alternative,Screaming Skull,King Tuff,0.674,0.863,3,Energetic
344,0wzRcekWyVCSyPtlPOeJau,alternative,Go With The Flow,Queens of the Stone Age,0.415,0.991,3,Energetic
345,4qx6KUiBAsuZB9ubcreapu,alternative,Matilda,alt-J,0.276,0.675,2,Misery
346,2eY1BRbRcK6SRb0rD90suw,alternative,With Arms Wide Open,Creed,0.145,0.525,2,Misery
347,293Lszb9W5NLNBerEjLBzb,alternative,Would That Not Be Nice,Divine Fits,0.965,0.668,1,Excitement
348,0VnLohgzwLEleLmo19Z8B0,alternative,Go Outside,Cults,0.493,0.697,3,Energetic
349,0Xy9xPPs2zRRFqljGqKXel,alternative,Pyro,Kings of Leon,0.191,0.606,2,Misery
350,0UrWr7Jnu1heq1o99ZwUd0,alternative,Youth of the Nation,P.O.D.,0.517,0.86,3,Energetic
351,5slsTb7v8UncTK7Ko1TjEA,alternative,New Low,Middle Class Rut,0.911,0.952,1,Excitement
352,2g2a5kDeZexbUTD8abcvm6,alternative,Lifestyles of the Rich & Famous,Good Charlotte,0.609,0.93,3,Energetic
353,2hKdd3qO7cWr2Jo0Bcs0MA,alternative,Drops of Jupiter (Tell Me),Train,0.497,0.638,3,Energetic
354,3C1TyhKaxnkjQ9A4zswIpW,alternative,An Honest Mistake - CD Album Version,The Bravery,0.618,0.874,3,Energetic
355,68YPheVJ8EuA5IJFddr1Qf,alternative,Teenage Icon,The Vaccines,0.641,0.934,3,Energetic
356,1ujkNl9ASh78Y6WbmWDGG4,alternative,Love Run Dry,Owl Eyes,0.52,0.674,3,Energetic
357,0wvIGFIgbyz4JNwQhZgTv2,alternative,Rooster,Alice In Chains,0.2,0.551,2,Misery
358,11Z7DsmzTwKIEbSSnPwH1C,alternative,Knee Socks,Arctic Monkeys,0.587,0.542,5,Contentment
359,2MVwrvjmcdt4MsYYLCYMt8,alternative,Tighten Up,The Black Keys,0.567,0.705,3,Energetic
360,5ERFeK4mZkR0HkUHM1LwTF,alternative,Animal (Miike Snow Cover),Trails and Ways,0.431,0.606,2,Misery
361,1RwwmiVtLAtPmxAqKVfwgG,alternative,I Wanna Get Better,Bleachers,0.385,0.891,0,Distressed
362,1Q2fYlSdwuutWj3QplhY9q,alternative,Riot,Three Days Grace,0.316,0.948,0,Distressed
363,51UtgWS4z1eMPuLQOzPtNH,alternative,Amber,311,0.748,0.727,1,Excitement
364,1e5grnGb7YIcX9EuJM1mtB,alternative,Higher,Creed,0.448,0.822,3,Energetic
365,1L94M3KIu7QluZe63g64rv,alternative,Alive,Pearl Jam,0.595,0.875,3,Energetic
366,5wvYib82q05wiNjLElD8GJ,alternative,Dig,Incubus,0.463,0.895,3,Energetic
367,3Kw4KEYQg6JaqUD8ZgAwz6,alternative,The Beautiful People,Marilyn Manson,0.771,0.95,1,Excitement
368,3G6hD9B2ZHOsgf4WfNu7X1,alternative,Team,Lorde,0.416,0.578,2,Misery
369,1IRZwD3r9VOehOR8rGeV3Y,alternative,Island In The Sun,Smallville: The Talon Mix,0.707,0.805,1,Excitement
370,7MeXwzhSDGfqNfuFANgzVC,alternative,Toxicity,System Of A Down,0.521,0.876,3,Energetic
371,3dvnVubqVeeOjabs0wC1YB,alternative,Gun Has No Trigger,Dirty Projectors,0.345,0.662,2,Misery
372,7qxxr5CLf8rnIibe4eStzR,alternative,Cold,Various Artists,0.0801,0.129,4,Depressed
373,4T2SmVJPtDdugk5j5xV1d5,alternative,You And Me,Lifehouse,0.363,0.428,2,Misery
374,1IGkKaoHZLodoscIoHVia0,alternative,Do You Want To,Franz Ferdinand,0.748,0.939,1,Excitement
375,7DFNE7NO0raLIUbgzY2rzm,alternative,Let Her Go,Passenger,0.244,0.538,2,Misery
376,5dTHtzHFPyi8TlTtzoz1J9,alternative,Helena,My Chemical Romance,0.0857,0.96,0,Distressed
377,6U5hUX40OWY6l0HaPUWElZ,alternative,Banquet,Bloc Party,0.856,0.939,1,Excitement
378,12qZHAeOyTf93YAWvGDTat,alternative,All The Small Things,blink-182,0.712,0.893,1,Excitement
379,1kWja6NVaLZThMop9MYVDz,alternative,Wrong Way,Sublime,0.916,0.667,1,Excitement
380,4HnamV71xR8M0lcksoXAKq,alternative,Bloody Mary (Nerve Endings),Silversun Pickups,0.223,0.749,0,Distressed
381,3HE50TVRquwXe9yv2HFoNL,alternative,Never Too Late,Three Days Grace,0.217,0.778,0,Distressed
382,5WZn6AJc3D8xM58UqPlco9,alternative,My Fault,Imagine Dragons,0.519,0.814,3,Energetic
383,4yFEz5j53bnYoavrMqJY6i,alternative,Of The Night,Bastille,0.346,0.827,0,Distressed
384,5Vac8co5QPblcdlWbHSFsE,alternative,"Check Yes, Juliet",We The Kings,0.294,0.919,0,Distressed
385,1Y13csEpu3TK5gQdzGLrd8,alternative,Pardon Me,Incubus,0.278,0.812,0,Distressed
386,7oK9VyNzrYvRFo7nQEYkWN,alternative,Mr. Brightside,The Killers,0.232,0.924,0,Distressed
387,3nCkURI30dSOA2ibF493nf,alternative,One For The Road,Arctic Monkeys,0.842,0.668,1,Excitement
388,7u5dBtASrtOuBTTZjJrvuJ,alternative,My Hero,Foo Fighters,0.301,0.925,0,Distressed
389,60ZGteAEtPCnGE6zevgUcd,alternative,Mountain Sound,Of Monsters and Men,0.37,0.879,0,Distressed
390,37LoKuV4PWzrtFicRNldtw,alternative,In the Yard,Bowerbirds,0.239,0.496,2,Misery
391,6cC9RY7MoUx5z3aHjDTNI6,alternative,Never Let Me Go,Florence + The Machine,0.253,0.73,0,Distressed
392,0OYcEfskah1egYHjYRvbg1,alternative,Shadow of the Day,Linkin Park,0.0641,0.393,4,Depressed
393,1PchfarnjfYIwLhMtzyoa6,alternative,Falling,HAIM,0.33,0.928,0,Distressed
394,3ViMAvyCcmbRauKuoP2GJm,alternative,Old Yellow Bricks,Arctic Monkeys,0.757,0.837,1,Excitement
395,6rigRPkg6kRjmPXSm7X9L9,alternative,Pumpin Blood,NONONO,0.413,0.848,3,Energetic
396,6DsGpDGIDRv8EFGgW10T1p,ambient,Nevergreen,Emancipator,0.236,0.411,2,Misery
397,0dh2F3Mi1b1EGafGmvUC9M,ambient,Space Walk,Lemon Jelly,0.592,0.89,3,Energetic
398,3guEVTjNJHoR5D7GJRZMs5,ambient,"Analog Paralysis, 1978",Tim Hecker,0.0766,0.175,4,Depressed
399,5z0QLEpkbUh00SevSuYxOh,ambient,Divine Moments Of Truth,Shpongle,0.276,0.704,2,Misery
400,2fkPXXnPh0jhtwcTxLobqd,ambient,Svefn-g-englar,Sigur Rós,0.0452,0.555,2,Misery
401,0Vl8bCecLR1t49sQmCubbH,ambient,"Hægt, kemur ljósið",Ólafur Arnalds,0.0624,0.257,4,Depressed
402,1wiwucQCEeXKVKeL63vVj1,ambient,Give It Away,Zero 7,0.451,0.554,2,Misery
403,1AIu4EHzrN7GdpeKgigZ3G,ambient,Twentytwofourteen,The Album Leaf,0.0357,0.593,2,Misery
404,4w3bDJJwmlomeCOXT4oBr1,ambient,The Whole Catastrophe,Hammock,0.0389,0.324,4,Depressed
405,4cK52WJ9gD5M3VrJoZvhaN,ambient,Hi Scores,Boards of Canada,0.0983,0.709,0,Distressed
406,7Cg3F9ZsZ2TYUnlza49NYh,ambient,Kong,Bonobo,0.674,0.749,3,Energetic
407,4tTOURXjNlKeRbbTb7PfgM,ambient,Speak Softly in My Dreams,Ex Confusion,0.0406,0.0552,4,Depressed
408,0LfRVw2aFyi3wqYcRjFZpx,ambient,"Broken Harbors, Pt. 2",Stars Of The Lid,0.0257,0.00522,4,Depressed
409,1Q3ku4n6R1Ax3IYTEevKIH,ambient,Zawinul/Lava - 2004 Digital Remaster,Brian Eno,0.0934,0.0106,4,Depressed
410,3BO3R8SLyb9cfSCgk1kXUl,ambient,Happiness,Jónsi,0.0384,0.247,4,Depressed
411,71LIdIfvcrIRkJNw0RT2IU,ambient,"Awakened, He Heard Only Silence",Hammock,0.0357,0.307,4,Depressed
412,1YN0mPPnVPtLc5PCSjwAqA,ambient,Estuarine,Loscil,0.0373,0.193,4,Depressed
413,7zjWtWDCNgeXSY78nLzBQJ,ambient,Digging Shelters,Neil Halstead,0.279,0.274,4,Depressed
414,7g3bsmAi5FCf68xWXWtzeh,ambient,At First Touch,The Sight Below,0.603,0.16,5,Contentment
415,7ocJPvoS4xnFcaFc4B3AJj,ambient,A Lovely Place to Be,Patrick O'Hearn,0.0342,0.012,4,Depressed
416,7FYbiwCEaxSEp2iAeteqUJ,ambient,December Hunting for Vegetarian Fuckface,Stars Of The Lid,0.0336,0.0925,4,Depressed
417,1ZsVFKysSROWBWZX3ZG1Gu,ambient,Hope Valley Hill,Helios,0.0548,0.261,4,Depressed
418,4Lqj6y9e1JgKlYTfGOPp0Y,ambient,Close Forever Watching,Deaf Center,0.0281,0.117,4,Depressed
419,1lm0k0FwAyP5OIn7bGZijK,ambient,Another Wave from You,M83,0.0311,0.2,4,Depressed
420,1SjTHB1DOJagECTC0qd48W,ambient,The Seal & The Hydrophone,Biosphere,0.0307,0.403,4,Depressed
421,3bh0lh0I5pM7q6v6Di0Py1,ambient,The Alcoholic,Röyksopp,0.489,0.453,5,Contentment
422,40Pra2iBKPCnDJ4uamAk0g,ambient,The Host of Seraphim,Lisa Gerrard,0.0302,0.35,4,Depressed
423,3enFTlwkCRF5HUM8xX6FKB,ambient,Rivers of Sand,Fennesz,0.138,0.326,4,Depressed
424,4hx8EYJ54QzRf7KrVrNn1H,ambient,Even If You're Never Awake,Stars Of The Lid,0.0277,0.0617,4,Depressed
425,3ewJeyaGOVdzb9xikqyJa9,ambient,Looking Upwards,Benn Jordan,0.117,0.254,4,Depressed
426,575blCgesVtCu0HEYaIcas,ambient,Blade Runner Blues,Vangelis,0.0817,0.0784,4,Depressed
427,1beB8x5zGWu7rQS7Y6jOLQ,ambient,Elegiac,Jon Hopkins,0.331,0.279,4,Depressed
428,11aA1ZPw3JP3oyXO6k4mPC,ambient,Magnetism,Hecq,0.0275,0.0355,4,Depressed
429,56ZqOPBDrB2Gky4WyigPZL,ambient,"Austin Texas Mental Hospital, Pt. 1",Stars Of The Lid,0.0304,0.225,4,Depressed
430,075JCikBUbvcACqkRc2SEH,ambient,Always Returning (II),Brian Eno,0.112,0.0818,4,Depressed
431,5EQJwmqtxNMTYN3Spr8NU3,ambient,Lay In A Shimmer,Pantha Du Prince,0.067,0.639,2,Misery
432,4mcDWFiTDWIPJmXytF38UQ,ambient,Death Of The Author,Jenny Hval,0.115,0.413,4,Depressed
433,0hzg5LdPnyCJ96RPPpAXkQ,ambient,Farewell,Julien Neto,0.0354,0.216,4,Depressed
434,3yPHr3ok7ZITWjPnEkwzM6,ambient,Soft Warmly Straw Raincoat,Near The Parenthesis,0.172,0.653,2,Misery
435,21lHqykRsmecttHNAfGk4C,ambient,A Drifting Up,Jon Hopkins,0.256,0.507,2,Misery
436,1SCHyoGvd11GpbPw6z01Gt,ambient,Photosynthesis,Carbon Based Lifeforms,0.0347,0.626,2,Misery
437,3ivi15jAUt262SxGC8vQl4,ambient,Calcium Needles,Brian Eno,0.0769,0.2,4,Depressed
438,02Xgw6IdNV1fxbhFFxfnCC,ambient,Corvus Mysterium,Lustmord,0.0392,0.338,4,Depressed
439,1EyupM39n6HOurSiFfzYbC,ambient,Das Bungalow,Solar Fields,0.0276,0.242,4,Depressed
440,5yLM6k78rQlppC0UB4UIKf,ambient,The Third Planet,Biosphere,0.306,0.25,4,Depressed
441,3lUZ5NtgheTRBhIAAEoVKu,ambient,Sleepless,Marconi Union,0.0313,0.209,4,Depressed
442,7pJ2aPIPgkedE6ke9upw1j,ambient,Spectre,Tycho,0.39,0.72,3,Energetic
443,3OgkfYg13Jj96E982moWje,ambient,Dungtitled (In a Major),Stars Of The Lid,0.0285,0.208,4,Depressed
444,6G1lPm5H051kZL5rJHvXEv,ambient,Terrapin,Bonobo,0.0396,0.328,4,Depressed
445,2TtcSYssZ6rASPptkhlbMS,ambient,Ghost Hardware,Burial,0.472,0.864,3,Energetic
446,61YpWDuUocao6fUvMjyCDk,ambient,Melanine,Tycho,0.086,0.47,2,Misery
447,24JQck13lYuUCMKHHu6mWM,ambient,Hyperborea,Biosphere,0.114,0.123,4,Depressed
448,4L99Sp02SawvDzzYmZEjrG,ambient,Kodomotachi,Susumu Yokota,0.402,0.601,2,Misery
449,63ZyPUR8NqWgonSM6RsWp0,ambient,The Forest Awakens at Night to Reveal Another World,Fort Fairfield,0.17,0.6,2,Misery
450,4zcgiC2Vw4su0U6QOCGCMO,ambient,Amateur Cartography,Obfusc,0.0372,0.347,4,Depressed
451,3uS2P07FDjhm1GlXKWKilM,ambient,Roygbiv [Chosen by fans on Warp20.net],Various Artists,0.171,0.617,2,Misery
452,50n40APf0cG6NJVFGVnt9H,ambient,The Evening Walk,Helios,0.0609,0.203,4,Depressed
453,6Rkr9b1ooiIgcebMRATPhD,ambient,Lesser Heaven,Brian Eno,0.0377,0.129,4,Depressed
454,5aBdWL4ud0ovtDJIJGQLdc,ambient,Open Eye Signal,Jon Hopkins,0.199,0.715,0,Distressed
455,4n2VYfRqGksjp2rfsC5xW5,ambient,Mysterious Semblance At The Strand Of Nightmares - 1995 Remaster,Tangerine Dream,0.0555,0.459,2,Misery
456,0atOMgnZQ0bkSzDacwkKwB,ambient,Phase 09 - Sombrero,Solar Fields,0.0347,0.335,4,Depressed
457,74lavnySEWB8iXb1kIfR3N,ambient,Floating Away in Every Direction,Hammock,0.0572,0.473,2,Misery
